logBB	label	smi
B3DB_6017	0	CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3C(=O)C[C@@]21C
B3DB_6019	0	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C
B3DB_6020	0	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C
B3DB_6027	0	CC(=O)OCC(=O)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]21C
B3DB_6037	0	CC(=O)OCC(=O)[C@]12OC(C)(C)O[C@H]1C[C@@H]1[C@H]3CC(C=O)=C4C=C(OCCCl)CC[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]12C
B3DB_6039	0	CC(=O)OCC(CCn1cnc2c1NC(N)=NC2)COC(C)=O
B3DB_6040	1	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)CC#N)[C@H]2SC1
B3DB_6041	1	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)Cc3ccccc3)[C@H]2SC1
B3DB_6042	1	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)Cc3cccs3)[C@H]2SC1
B3DB_6043	1	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)[C@@H](N)c3ccccc3)[C@H]2SC1
B3DB_6044	1	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)c3c(-c4ccccc4Cl)noc3C)[C@H]2SC1
B3DB_6046	0	CC(=O)OCC1=CO[C@H](OC(=O)CC(C)C)[C@@H]2C1=C[C@@H](OC(=O)CC(C)C)[C@]21CO1
B3DB_6050	0	CC(=O)O[C@@H]1C[C@@H]2C(COC(=O)CC(C)C)=CO[C@@H](OC(=O)CC(C)C)[C@H]2[C@@]12CO2
B3DB_6054	0	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C
B3DB_6056	0	CC(=O)Oc1ccc2c3c1O[C@H]1[C@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
B3DB_6061	0	CC(=O)[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@H]3[C@H](O)C[C@@]21C
B3DB_6062	0	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C
B3DB_6064	0	CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@]45C[C@H]4CC[C@]5(C)[C@H]3CC[C@]12C
B3DB_6067	1	CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O
B3DB_6072	0	CC(=O)c1ccc([C@@H](O)[C@H](CO)NC(=O)C(Cl)Cl)cc1
B3DB_6073	1	CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@H](NC(=O)[C@H](N)c3ccccc3)[C@@H]2SC1(C)C
B3DB_6074	1	CC(C)(C)C(=O)OCOC(=O)[C@H]1N2C(=O)[C@H](N=CN3CCCCCC3)[C@@H]2SC1(C)C
B3DB_6078	1	CC(C)(C)NC(=O)[C@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@@H]1O
B3DB_6080	1	CC(C)(C)NC[C@@H](O)COc1cccc2c1C[C@H](O)[C@@H](O)C2
B3DB_6082	0	CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1
B3DB_6083	0	CC(C)(C)c1ccc(CN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
B3DB_6090	0	CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C
B3DB_6095	0	CC(C)CCNC[C@@H]1COc2ccccc2O1
B3DB_6102	1	CC(C)C[C@H]1C(=O)N2CCC[C@@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
B3DB_6105	0	CC(C)OCC(COC(C)C)OCn1cnc2c1NC(N)=NC2
B3DB_6106	0	CC(C)[C@@H](Br)C(=O)NC(N)=O
B3DB_6109	0	CC(C)[C@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1
B3DB_6112	1	CC/C=C(/C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1
B3DB_6126	1	CC1(C)S[C@@H]2[C@@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(=O)O
B3DB_6127	1	CC1(C)S[C@@H]2[C@@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@@H]1C(=O)O
B3DB_6128	1	CC1(C)S[C@@H]2[C@@H](NC(=O)CCC[C@@H](N)C(=O)O)C(=O)N2[C@@H]1C(=O)O
B3DB_6131	1	CC1(C)S[C@@H]2[C@@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O
B3DB_6135	1	CC1(C)S[C@@H]2[C@@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@@H]1C(=O)O
B3DB_6136	1	CC1(C)S[C@@H]2[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
B3DB_6138	1	CC1(C)S[C@@H]2[C@@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O
B3DB_6141	1	CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](c3ccccc3)S(=O)(=O)O)C(=O)N2[C@@H]1C(=O)O
B3DB_6147	1	CC1(C)S[C@H]2[C@@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@@H]2S(=O)(=O)C1(C)C
B3DB_6148	1	CC1(C)S[C@H]2[C@@H](NC(=O)[C@H](NS(=O)(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
B3DB_6154	0	CC1(C)[C@H]2CC[C@]1(C)C(=O)C2
B3DB_6155	1	CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@@H]2SC1
B3DB_6159	1	CC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)[C@@H](N)c3ccc(O)cc3)[C@H]2SC1
B3DB_6168	0	CCC(=O)C(c1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C
B3DB_6169	0	CCC(=O)N1CCN(C(=O)O[C@H]2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1
B3DB_6170	0	CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]21C
B3DB_6181	0	CCC(=O)O[C@@]1(c2ccccc2)CCN(C)C[C@@H]1C
B3DB_6183	0	CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C
B3DB_6188	0	CCC(=O)c1ccc2c(c1)N(C[C@@H](C)N(C)C)c1ccccc1S2
B3DB_6190	0	CCC1(CC)C(=O)NC[C@@H](C)C1=O
B3DB_6195	0	CCCC(=O)O[C@@]1(C(=O)COC(=O)CC)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@@H](O)C[C@]21C
B3DB_6204	0	CCCCC(=O)O[C@]1(C(=O)CO)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C
B3DB_6211	0	CCCCCCCCC[C@@]1(C)OC[C@H](COC(N)=O)O1
B3DB_6212	0	CCCCCC[C@@H](C)NN
B3DB_6214	0	CCCCC[C@@H](C)[C@@H](C)c1cc(OC(=O)CCCN2CCCCCC2)c2c(c1)OC(C)(C)C1=C2C[C@@H](C)CC1
B3DB_6216	0	CCCCNC(=O)OC[C@](C)(CCC)COC(N)=O
B3DB_6217	0	CCCCNC[C@@H]1COc2cccc(OCC)c2O1
B3DB_6219	0	CCCCOC[C@@H](CN1C(=O)N(C[C@H](COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O
B3DB_6220	0	CCCCOC[C@H](CN1C(=O)NC(=O)[C@](CC)(c2ccccc2)C1=O)OC(N)=O
B3DB_6222	0	CCCC[C@H](CC)CNC(=O)C[C@@H](C)O
B3DB_6223	0	CCCN1C[C@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@@H]21
B3DB_6224	0	CCCNC(=O)N1C[C@@H](c2ccccc2)OC1=O
B3DB_6228	0	CCC[C@@H]1O[C@]1(CC)C(N)=O
B3DB_6232	0	CCC[C@H](C)C1(CC)C(=O)NC(O)NC1=O
B3DB_6238	0	CCC[C@]1(c2cccc(O)c2)CCN(C)C[C@H]1C
B3DB_6239	0	CCN(C(C)=O)c1cccc(C2=CC=NC3=C(C#N)CNN23)c1
B3DB_6242	0	CCN(CC)C(=O)N[C@@H]1C[C@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
B3DB_6243	0	CCN(CC)C(=O)[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@H]1OC(C)=O
B3DB_6244	0	CCN(CC)C(=O)[C@H]1[C@H]2C=C[C@H](C2)[C@H]1C(=O)N(CC)CC
B3DB_6247	1	CCN(CC)CCOC(=O)[C@H]1N2C(=O)[C@H](NC(=O)c3c(OC)cccc3OC)[C@@H]2SC1(C)C
B3DB_6251	0	CCN1CCC[C@@H]1CNC(=O)c1cc(C(C)=O)ccc1OC
B3DB_6253	1	CCN1CCN(C(=O)N[C@H](C(=O)N[C@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O
B3DB_6254	1	CCN1CCN(C(=O)N[C@H](C(=O)N[C@H]2C(=O)N3[C@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O
B3DB_6255	0	CCN=C1NC(=O)[C@@H](c2ccccc2)O1
B3DB_6256	0	CCN=C1Nc2ccc(Cl)cc2[C@@H](c2ccccc2)S1
B3DB_6259	0	CCN[C@@H](Cc1ccccc1)[C@@H]1CCCO1
B3DB_6261	0	CCN[C@@H]1[C@H]2CC[C@H](C2)[C@H]1c1ccccc1
B3DB_6264	0	CCOC(=O)C[C@H](O)C[C@H](O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2
B3DB_6268	0	CCOC(=O)O[C@@]1(C(=O)COC(=O)CC)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3[C@H](O)C[C@@]21C
B3DB_6271	0	CCOC(=O)[C@@H]1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O
B3DB_6272	0	CCOC(=O)[C@@]1(c2ccccc2)CCC=C[C@H]1N(C)C
B3DB_6278	0	CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(C[C@H]2CC=CCC2)CC1
B3DB_6279	1	CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@H]1SC(C)(C)[C@@H]2C(=O)O
B3DB_6280	1	CCOc1ccc2ccccc2c1C(=O)N[C@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
B3DB_6286	0	CC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O
B3DB_6287	1	CC[C@@H](C)[C@@H](C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1
B3DB_6288	0	CC[C@@H](C)[C@](C)(COC(N)=O)COC(=O)NC(C)C
B3DB_6290	0	CC[C@@H](N)Cc1c[nH]c2ccccc12
B3DB_6291	1	CC[C@@H](Oc1ccccc1)C(=O)N[C@H]1C(=O)N2[C@H]1SC(C)(C)[C@@H]2C(=O)O
B3DB_6292	0	CC[C@@H]1C(=O)NC(=O)[C@]1(C)c1ccccc1
B3DB_6304	0	CC[C@@]1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O
B3DB_6305	0	CC[C@@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
B3DB_6307	0	CC[C@@]1(c2ccccc2)CCC(=O)NC1=O
B3DB_6308	0	CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O
B3DB_6309	0	CC[C@@]1(c2ccccc2)NCC(=O)NC1=O
B3DB_6314	0	CC[C@H](C(=O)NC(N)=O)[C@H](C)CC
B3DB_6316	0	CC[C@H](C)[C@H](CC)C(N)=O
B3DB_6319	1	CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@@H]1NCCc2cc(OC)c(OC)cc21
B3DB_6326	0	CC[C@](O)(COC(N)=O)c1ccccc1
B3DB_6327	0	CC[C@]1(O)CCN2CCc3ccc(C)cc3[C@@H]2C1
B3DB_6330	0	CC[C@]1(c2ccccc2)OC[C@@H]([C@H]2CCCCN2)O1
B3DB_6331	1	CC[N+](C)(CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(=NOCF)c3nsc(N)n3)[C@H]2SC1)CC(N)=O
B3DB_6332	0	CCc1c(C)[nH]c2c1C(=O)[C@@H](CN1CCOCC1)CC2
B3DB_6337	0	CN(C(=O)C(c1ccccc1)c1ccccc1)[C@@H](CN1CC[C@@H](O)C1)c1ccccc1
B3DB_6338	0	CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@]2(CCCO2)C[C@@H]1N1CCCC1
B3DB_6339	1	CN(C(=O)Cc1ccccc1N)[C@@H](CN1CC[C@H](O)C1)c1ccccc1
B3DB_6342	0	CN(C)C1=NC(=O)[C@@H](c2ccccc2)O1
B3DB_6343	0	CN(C)CC/C=C1\c2ccccc2CNc2cc(Cl)ccc21
B3DB_6344	0	CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21
B3DB_6346	0	CN(C)CCO[C@@]1(Cc2ccccc2)C[C@H]2CC[C@]1(C)C2(C)C
B3DB_6347	0	CN(C)CCO[C@H](c1ccccc1)c1ccccc1C(C)(C)C
B3DB_6348	0	CN(C)CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1
B3DB_6351	0	CN(C)CC[C@@]1(c2ccccc2)C=Cc2ccccc21
B3DB_6352	1	CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@@H]2SC1
B3DB_6353	0	CN(C)C[C@@H]1CO[C@@]2(O1)c1ccccc1COc1ccccc12
B3DB_6354	0	CN(C)C[C@H](CN1c2ccccc2Sc2ccccc21)N(C)C
B3DB_6356	1	CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@@H]3C[C@H]12
B3DB_6357	1	CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12
B3DB_6358	1	CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@](C)(O)[C@@H]3[C@H](O)[C@H]12
B3DB_6359	1	CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@]2(O)C(=O)C3=C(O)c4c(ccc(N)c4O)C[C@H]3C[C@@H]12
B3DB_6365	0	CN(C)[C@@H]1CCc2[nH]c3c(F)cc(F)cc3c2C1
B3DB_6366	1	CN(C)[C@H]1C(=O)C(C(=O)NCN2CCCC2)=C(O)[C@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@](C)(O)[C@@H]3C[C@H]12
B3DB_6367	1	CN(C)[C@H]1C(=O)C(C(N)=O)=C(O)[C@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@](C)(O)[C@@H]3C[C@H]12
B3DB_6371	0	CN(C)[C@](C)(CO)Cc1ccc(Cl)c(Cl)c1
B3DB_6373	1	CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@]3(O)C(=O)C1=C2O
B3DB_6375	1	CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1
B3DB_6376	0	CN(c1nc2ccccc2s1)C1CCN(C[C@@H](O)COc2ccc(F)cc2)CC1
B3DB_6377	0	CN1C(=O)CCS(=O)(=O)[C@@H]1c1ccc(Cl)c(Cl)c1
B3DB_6382	0	CN1C(=O)[C@@H](O)N=C(c2ccccc2F)c2cc(Cl)ccc21
B3DB_6383	0	CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S@@+](C)[O-])cc21
B3DB_6384	0	CN1CCCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1
B3DB_6385	0	CN1CCC[C@@H](CN2c3ccccc3Sc3ccccc32)C1
B3DB_6391	0	CN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1
B3DB_6395	0	CN1CC[C@@](C)(CN2c3ccccc3Sc3ccccc32)C1
B3DB_6398	0	CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2CCC[C@@H]3[C@@H]1C5
B3DB_6402	0	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@H](O)C=C[C@H]3[C@H]1C5
B3DB_6408	0	CN1C[C@H](CC#N)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
B3DB_6409	0	CN1C[C@H](CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)C[C@@H]21
B3DB_6410	0	CN1C[C@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21
B3DB_6412	0	CN1Cc2c(N)cccc2[C@@H](c2ccccc2)C1
B3DB_6413	0	CN1[C@H](C[C@@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1
B3DB_6414	0	CN1[C@H]2CC[C@@H]1CC(OC(=O)[C@@H](O)c1ccccc1)C2
B3DB_6415	0	CN1[C@H]2CC[C@@H]1CC(OC(=O)[C@](C)(CO)c1ccccc1)C2
B3DB_6417	0	CN1c2ccc(Cl)cc2C(c2ccccc2Cl)=NC[C@@H]1CO
B3DB_6418	0	CN=C1CN(O)[C@@H](c2ccccc2)c2cc(Cl)ccc2N1
B3DB_6425	0	CNCCC[C@@]1(c2ccccc2)SC(C)(C)c2ccccc21
B3DB_6435	0	CN[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
B3DB_6436	0	CN[C@@H]1CCc2ncsc2C1
B3DB_6437	0	CN[C@@H]1C[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
B3DB_6440	1	CN[C@H](C)[C@@H](O)c1ccc(O)cc1
B3DB_6442	1	CN[C@H]1[C@H](O)[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@@H]3O[C@@H](CN)CC[C@@H]3N)[C@H]2O)OC[C@@]1(C)O
B3DB_6455	1	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@@H]12)c1csc(N)n1
B3DB_6456	1	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@@H]12)c1csc(N)n1
B3DB_6457	1	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O[C@@H](C)OC(C)=O)=C(COC(N)=O)CS[C@@H]12)c1ccco1
B3DB_6461	1	CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]12)c1ccco1
B3DB_6462	1	CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1
B3DB_6463	1	CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CS[C@@H]12)c1csc(N)n1
B3DB_6464	1	CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1
B3DB_6466	1	CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1
B3DB_6476	1	COCC(=O)O[C@@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C
B3DB_6479	1	COCOC(=O)[C@@H]1N2C(=O)[C@H](N3C(=O)[C@@H](c4ccc(O)cc4)NC3(C)C)[C@@H]2SC1(C)C
B3DB_6496	0	CO[C@@]12C=C[C@]3(C[C@@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
B3DB_6499	0	CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1
B3DB_6504	1	CO[C@H]1[C@H](OC(N)=O)[C@@H](O)[C@@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C
B3DB_6505	0	CO[C@]1(F)C(F)(F)[C@]1(F)Cl
B3DB_6507	1	CO[C@]1(NC(=O)CSC[C@H](N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
B3DB_6508	1	CO[C@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21
B3DB_6510	1	CO[C@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12
B3DB_6515	0	COc1cc2c(cc1OC)S(=O)(=O)O[C@@H](C(=O)N[C@@H](C)CC(C)(C)N(C)C)C2
B3DB_6517	0	COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)C[C@H]3N(C)CC2
B3DB_6520	0	COc1ccc(OC[C@H]2CN(C)CC[C@@H]2c2ccccc2)cc1
B3DB_6523	0	COc1ccc([C@@H](O)CN2CCN(c3cccccc3=O)CC2)cc1OC
B3DB_6525	0	COc1ccc2c(c1)CN(C)C[C@@H]2c1ccc(Cl)c(Cl)c1
B3DB_6527	0	COc1ccc2c(c1)[C@@](O)(CCCN(C)C)c1ccccc1S2
B3DB_6528	0	COc1ccc2c(c1OC)[C@]13CCN(C)[C@H](C2)[C@]1(O)CC[C@H](O)C3
B3DB_6530	0	COc1ccc2c3c1O[C@@H]1C(=O)CC[C@@H]4[C@H](C2)N(C)CC[C@@]314
B3DB_6532	0	COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@@H]4[C@H](C2)N(C)CC[C@]341
B3DB_6534	0	COc1ccc2c3c1O[C@H]1C(=O)CC[C@]4(O)[C@@H](C2)N(C)CC[C@]314
B3DB_6535	0	COc1ccc2c3c1O[C@H]1C[C@H](O)C=C[C@@]31CCN(C)C2
B3DB_6539	1	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@@H](N)[C@H](O)[C@@H](C)O1
B3DB_6540	1	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@@H](NC(=O)[C@@H](N)CC(C)C)[C@@H](O)[C@H](C)O1
B3DB_6541	1	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)C[C@H](C)O1
B3DB_6544	1	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)([C@@H](O)CO)C[C@H]3O
B3DB_6546	0	COc1ccccc1N1CCN(CCC[C@@H](O)c2ccc(F)cc2)CC1
B3DB_6547	0	COc1ccccc1N1CCN(C[C@@H](O)COc2cc(OC)c(OC)c(OC)c2)CC1
B3DB_6550	0	CS(=O)(=O)c1ccc([C@@H](O)[C@H](CF)NC(=O)C(Cl)Cl)cc1
B3DB_6551	0	CS(=O)(=O)c1ccc([C@@H](O)[C@H](CO)NC(=O)C(Cl)Cl)cc1
B3DB_6559	0	C[C@@H](N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1
B3DB_6560	0	C[C@@H](N)C(=O)c1ccccc1
B3DB_6561	1	C[C@@H](N)Cc1ccc(O)cc1
B3DB_6562	1	C[C@@H](Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O
B3DB_6564	1	C[C@@H]1C(S[C@@H]2CN[C@H](C(=O)N(C)C)C2)=C(C(=O)O)N2C(=O)[C@@H]([C@H](C)O)[C@@H]12
B3DB_6565	0	C[C@@H]1CCCC[C@@]1(c1cccs1)N1CCCCC1
B3DB_6574	0	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@]2(C)[C@H]1C(=O)CO
B3DB_6578	0	C[C@@H]1NCCO[C@@H]1c1ccccc1
B3DB_6582	0	C[C@@H]1O[C@]2(CCCC[C@H]2Oc2cccc(Cl)c2)NC1=O
B3DB_6583	0	C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2C
B3DB_6584	0	C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1
B3DB_6585	1	C[C@@H]1[C@H](NC(=O)/C(=N/OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
B3DB_6586	0	C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCc1ccccc1
B3DB_6587	0	C[C@@H]1c2ccccc2[C@H](CCCN(C)C)c2cc(C(F)(F)F)ccc21
B3DB_6589	0	C[C@@]1(c2ccccc2)CC(=O)N(CN2CCOCC2)C1=O
B3DB_6599	0	C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
B3DB_6603	1	C[C@@]12C[C@H](N)[C@@H]1CN(c1nc3c(cc1F)c(=O)c(C(=O)O)cn3C1CC1)C2
B3DB_6604	0	C[C@H](CC(C)(C)O)O[C@H](O)C(Cl)(Cl)Cl
B3DB_6605	0	C[C@H](CN(C)C)CN1c2ccccc2CCc2ccccc21
B3DB_6606	0	C[C@H](CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21
B3DB_6607	0	C[C@H](CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21
B3DB_6608	0	C[C@H](CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
B3DB_6609	0	C[C@H](CN(C)C)CN1c2ccccc2Sc2ccccc21
